Job_ID,Date,Company Name,Job_Title,Location,Description,Link
77,1/7/2022,VBASE DIGITAL ,Senior Web Developer ,"Ho Chi Minh City, Vietnam Hybrid","Posted by Christian GeissendoerferCEO & Founder at vBase Digital & YOOSE | Digital Marketing Technology | CRM | Venture Builder - On a mission to empower digital marketing talent in Vietnam - We're hiring ðŸš€Send InMailvBase Digital and YOOSE are the leading experts in digital and location-based marketing technologies for local and global brands across Asia-Pacific and Europe since 2008.You will be working with our team of motivated young professionals passionate about innovative and creative ideas to provide cutting-edge products. We're looking for a self-starter who takes ownership and can bring ideas to life. What you will be working on:Identify the gaps or shortcomings between the stakeholder's needs and the existing CMS, CRM, and Marketing Automation system and develop the most plausible and cost-effective solutions. Get involved in designing custom plugins, add-on solutions, or completely independent software applications. Build and maintain integrations with third-party applications to support a smooth data exchange from both ends. Build and develop website projects based on the CRM & CMS modules on HubSpot. Provide onboarding and ongoing technical support to end-users for CRM and other SaaS tool implementations. Maintain and proactively improve/enhance some functions of CMS and CRM according to requirements. Create and review relevant technical documentation. You would be a great fit IF you have:At least three years of experience in web development. Good software programming skills, comprehensive language, ReactJS, Golang, JavaScript. Good understanding of AWS, OOP, RESTful API, Design Patterns. Knowledge of Database Systems Analysis and Design, MySQL/MongoDB.Why you will enjoy working with us:Competitive salary based on experience and qualifications. Social insurance according to Vietnamese laws and private health insurance package after probation. Work in a professional and international environment, good opportunities to understand the latest trends, opportunities, and learnings in digital marketing. Work with global clients, highly supportive coworkers, and the leadership team. You will get 15 days of annual leave per year. We are applying a hybrid work model to allow flexibility between the office and remote work to bring balance into our employees lives. We are working towards an environment where we value autonomy and results over the hours worked. We offer unique training opportunities to build your skills based on a personal learning plan. As a team, we are committed to our ten operating principles, which you can find here: https://docs.google.com/document/d/1WmxqmRTCEwJrT3NeJzOj5CYDVqYWIJ5bKz0yvzCHPek/ If you think you are an outstanding candidate and a great fit for this role, please send your CV to hr@yoose.com. We're looking forward to receiving your application! ",https://linkedin.com/jobs/view/2866945492/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=vfDNPEtAtCEcUW7o%2Bg9cTQ%3D%3D&trackingId=kToXMc7E4QRPG7AVrVszsQ%3D%3D&trk=flagship3_search_srp_jobs
78,1/7/2022,PACE Institute of Management ,WEB DEVELOPER ,"Ho Chi Minh City, Vietnam On-site","Posted by Bao NganHuman Resources Specialist at PACE Institute of ManagementSend InMailBENEFITS WORKING AT PACE:Compensations are market-competitive and commensurate based on applicants performance and attitude (not necessarily based on credentials, experience, abilities/competencies, positions, and others.) Full social, medical & unemployment insurances based on actual compensations. Besides, PACErs will also get extend healthcare benefits: total healthcare insurance, accident insurance and annual health check program Special benefits for personal development: sponsors on books, art & entertainment, sports, etc. and others annual welfares: visit and vacation trip, annual and holiday leaves, 13-month pay and excellent achievement bonuses, etc. Get to work in a proactive, professional and friendly environment with opportunities to develop professional competencies (management, specialized, and soft skills). Our workplace encourage free expressions of personal ideas, opinions and personal development with motto: Each PACEr and each position is unique and important. Opportunities for promotion and career development, especially opportunities to work with PACE's exclusive trusted global partners in the world of education and training.Job description:Create new websites/website applications under PACE system with PHP language; meet the optimal display requirements on popular mobile platforms according to modern technology standards Maintain and upgrade websites/website applications that have been operated with PHP, ASP.NET languages; meet the optimal display requirements on popular mobile platforms according to modern technology standards. Preserve background data of websites, update periodically information according to regulations; ensure website speed and monitor user experience. Cooperate with Technology Team to research and apply the latest breakthrough technologies for increasing the sustainability and expanding the operating performance of the system. Develop a process for changes or adjustments related to websites and mobile applicationsJob requirements:Graduated from College, University majoring in Web Development or related field, or relevant experience. At least 2 years of experience required for programming with PHP language and/or one of PHP's frameworks (CakePHP 3, Laravel 6, Symfony 3+, Codeigniter 3), RDBMS (MySQL/PostgreSQL) Strong knowledge of RESTful API, Data Structures, Algorithms, Object Oriented Programming, ActiveRecord, database systems, object-oriented programming, and web/mobile application development. Ability to analyze, handle problems related to programming. Basic understanding of e-commerce concepts, SEO standards, SPA, ability to handle HTML/CSS and working with ASP.NET language is an advantage. Ability to work under pressure, willingness to learn, ability to read and self-study programming techniques using English documents. Thrive in a team environment and work well with others. ",https://linkedin.com/jobs/view/2866190705/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=vfDNPEtAtCEcUW7o%2Bg9cTQ%3D%3D&trackingId=hGn9KfnWmK1igDyudJ2ywQ%3D%3D&trk=flagship3_search_srp_jobs
79,1/7/2022,Fortna ,Web Developer (.NET/C#/JavaScript/Java) 1000 - 2500$ ,"Hanoi, Hanoi, Vietnam Hybrid","Posted by Grapecity incIT Engineer at Grapecity VietnamSend Inmail Work Develop and expand the functionality of Web App / Mobile App works based on cloud services Application development running on Kintone or Salesforce platform (SFA, CRM) Developing applications operating on SaaS services. Request Have good knowledge of algorithms and data structures Ability and experience on JavaScript / .NET / C # / Java programming Have knowledge and experience about JavaScript / TypeScript / HTML / CSS is advantage Ability to read / write English (no communication required)You can refer to Link Jobs:https://itviec.com/it-jobs/web-developer-net-c-javascript-java-grapecity-1742  Benefits- 13 months of salary and bonus between year and end of the year, annual salary increase according to donation and work efficiency- Trained before starting work and in the process of working by project- To participate in learning English for free by American lecturers- Christmas holidays- Women's sisters are allowed for another half of March 8. Work location: 444 Hoang Hoa Tham, Thuy Khue, Tay Ho, Hanoi. Working time: 8h / 9h - 17h / 18h T2 - T6 weekly. Contact: julian.le@greapecity.com or recruitment_vn@greapecity.com #WebDeveloper #javascript #NetDeveloper #java ",https://linkedin.com/jobs/view/2864733831/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=vfDNPEtAtCEcUW7o%2Bg9cTQ%3D%3D&trackingId=qVp5150FuHNetuX%2Ff7vKGQ%3D%3D&trk=flagship3_search_srp_jobs
80,1/5/2022,Kyna for Kids ,Website Developer ,"Ho Chi Minh City, Ho Chi Minh City, Vietnam On-site","This job is sourced from a job board. Learn more Web Developer Job Responsibilities: Write well designed, testable, efficient code by using best software development practices Create website layout/user interface by using standard HTML/CSS practices Integrate data from various back-end services and databases Gather and refine specifications and requirements based on technical needs Create and maintain software documentation Be responsible for maintaining, expanding, and scaling websites Stay plugged into emerging technologies/industry trends and apply them into operations and activities Cooperate with web designers to match visual design intent Web Developer Job Requirements: Proven working experience in web programming Familiarity with programming skills and in-depth knowledge of modern HTML/CSS Familiarity with at least one of the following programming languages: PHP, ASP.NET, Javascript A solid understanding of how web applications work with regards to security, session management, and best development practices Adequate knowledge of relational database systems and web application development Hands-on experience with network diagnostics, network analytics tools Basic knowledge of Search Engine Optimization process Aggressive problem diagnosis and creative problem solving skills Strong organizational skills to juggle multiple tasks within the constraints of timelines and budgets with business acumen Ability to work and thrive in a fast-paced environment, learn rapidly and master diverse web technologies and techniques. Diploma/BS in computer science or a related field Benefits: Laptop/PC/Workstation to be provided Open culture agency, get to discuss/learn from experienced members, CEO, Directors and Managers. Annual Review and 13th Month Bonus (Based on KPIs and Company Performance) Yearly Company Trip and Team-Bonding Activities Full labor insurance (social, health, unemployed) Annual leave 12 days Snacks Bar Young but professional working team #AgencyLife ",https://linkedin.com/jobs/view/2867503989/?eBP=JOB_SEARCH_ORGANIC&refId=sQ16BhvHc9A1ZUVTFKB4Bg%3D%3D&trackingId=LKz%2F6FlimTgHG6VJzheFuw%3D%3D&trk=flagship3_search_srp_jobs
81,1/6/2022,"ALLWEB Co., Ltd. ",Web Developer ,"Phnom Penh, Cambodia On-site","Posted by  SOK Pisey  Recruitment Specialist at ALLWEB Co., Ltd.  Send InMail : IT Skill ",https://linkedin.com/jobs/view/2863917508/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=c5j8LqawHTCKBkhNLfuaxA%3D%3D&trackingId=7QY3XUe80CDn2UJB5weXPA%3D%3D&trk=flagship3_search_srp_jobs
82,1/8/2022,SNV,Independent WordPress Web Developer,"Phnom Penh, Cambodia","Company Description  SNV Netherlands Development Organization is a not-for-profit international development Organisation, founded in the Netherlands in 1965. SNV operates in more than 25 developing countries in Asia, Latin America, and Africa. For detailed information on SNV visit: www.snv.org  Working in Cambodia since 2005, SNV implements projects in the agriculture, energy, and water sanitation and hygiene (WASH) sectors. Using market-based approaches, we emphasize environmental sustainability and inclusive development. We lower the barriers to economic and social development and promote local ownership. SNV provides tailor-made and sustainable interventions that are effective at raising incomes, providing meaningful employment opportunities, and improving access to and coverage of basic services. Our interventions acknowledge the critical importance of improved climate change resilience and mitigation strategies to achieve sustainable change. Our work is aligned with the country’s national development priorities and strategies. We work in close collaboration with the royal government, civil society, and private sector. Our multi-national team of experts works from our national office in Phnom Penh.  SNV Cambodia is seeking to recruit a consultant for Independent WordPress Web Developer for its Innovations Against Poverty (IAP) programme.  Context and purpose of the assignment  The revitalization, reconstruction and regular updating with photos stories, videos and data visualisations is an important part of communication efforts of the Innovations Against Poverty Programme. The timely maintenance of the website helps us to reach our main audience and strengthen outcomes for the project.  Job Description  Using the content provided by the IAP team, the developer will:  Develop install and provide/suggest a hosting package for a Seven-page responsive WordPress website  This Will Include Internally Managed Pages For Video Picture essays News stories Graphical representation of data Email links and links to social media platforms as decided by the IAP team The training of 2 members of the IAP team in the internal management of: Content management. Specifically, the addition and replacement of content Site testing and maintenance Provision of support Provide 10 hours of troubleshooting support to trained IAP team members Qualifications At least 15 years international and local professional experience in web resources development: web design, programming and extensive experience of WordPress templates Progressive experience in internet marketing: search optimization, promotion of websites and cross linking Available portfolio of successful examples of websites developed Additional Information  Interested applicants are requested to submit a budget proposal, CV, and cover letter detailing the consultant’s suitability for the assignment and highlighting relevant experience. The application should be submitted by 21 January 2022 via the Smart Recruiter.",https://linkedin.com/jobs/view/2862073660/?eBP=JOB_SEARCH_ORGANIC&refId=iS5HMXvCsDAlGyEpemesVg%3D%3D&trackingId=ix9nNZAMk3WT38dFg%2FpCOg%3D%3D
83,1/15/2022,"BENITEN CO., LTD",PHP Developers,"Phnom Penh, Cambodia","The ideal candidate is a highly resourceful and innovative developer with extensive experience in the layout, design and coding of websites specifically in PHP format. You must also possess a strong knowledge of web application development using PHP programming language and MySQL Server databases. [Responsibilities] Develop Website or Maintain existing websites.Develop API for mobile app with our team.  [Requirements] Knowledge in PHP, MySQL and Javascript. More than 1 year experience for PHP development. Experience in Laravel and vuejs are preferred. Writing high-quality software from given requirements and creative problem-solving through software solutions. Self-discipline. Commitment to finish assigned tasks according to given deadline.",https://linkedin.com/jobs/view/2873326195/?eBP=JOB_SEARCH_ORGANIC&refId=iS5HMXvCsDAlGyEpemesVg%3D%3D&trackingId=zbMxScdZKlueChD7iToolQ%3D%3D
84,1/15/2022,Sabay Digital Corporation,Junior Frontend Developer (01),"Phnom Penh, Phnom Penh, Cambodia (On-site)","The Junior Frontend Developer will work on developing efficient, testable and maintainable micro frontends such as PWA and web applications using modern web framework such as ReactJS and React Native and conforming to test driven development practice by writing automated testing. The Junior Frontend Developer also maintains and improves on the existing projects to improve the customer facing product for better user experience.  Key Responsibilities Develop and maintain responsive web applications and PWA using React. Troubleshoot and debug applications. Build reusable and testable code and libraries for future use. Conform to test driven development practice by writing unit test and system test. Collaborate closely with backend developers for API integration. Contribute to overall user experience of the products. Gather and address technical and design requirement. Create and maintain software documentation. Perform other tasks as assigned by line manager. Key Requirements 1-2 year(s) of relevant experience in frontend web or mobile app development Familiar with TDD development process with tools such as Mocha, JsUnit and Jest Working knowledge of the general web landscape, architectures, trends, and emerging technologies Solid understanding of JavaScript (ES6), React.js, Redux, HTML5, CSS3 and SASS Solid understanding on React and responsive design Able to cope with fast paced working environment Passionate to grow and ability to learn new technology Solid understanding of full mobile development cycle",https://linkedin.com/jobs/view/2876206207/?eBP=JOB_SEARCH_ORGANIC&refId=dzdEk3bFRnTvZwm%2FWuo0lg%3D%3D&trackingId=lkRIz9iDmGG7cTNmRICz3A%3D%3D&trk=flagship3_search_srp_jobs
85,1/16/2022,Vela Software,"Full Stack Developer (Python, Django)","Phnom Penh, Phnom Penh, Cambodia (On-site)","Job Description  We are hiring a Full Stack Web Developer to join our team and help us build great products for the affordable housing industry.  Responsibilities Write effective, scalable code Develop back-end components to improve responsiveness and overall performance Integrate user-facing elements into applications Test and debug programs Improve functionality of existing systems Implement security and data protection solutions Assess and prioritize feature requests Coordinate with internal teams to understand user requirements and provide technical solutions Requirements 5+ years of experience working Work experience as a Python Developer Expertise in Django framework Knowledge of object-relational mapping (ORM) Familiarity with front-end technologies (like JavaScript and HTML5) Some experience working with UNIX philosophy Team spirit Good problem-solving skills BSc in Computer Science, Engineering or relevant field",https://linkedin.com/jobs/view/2866336340/?eBP=JOB_SEARCH_ORGANIC&refId=HfK3TIa1FclIkaZR4leKeg%3D%3D&trackingId=h%2BKbWvm%2FdejRl%2BNarU8SYA%3D%3D
86,1/17/2022,Camup Job Center ,Web Developer,"Phnom Penh, Phnom Penh, Cambodia (Remote)","Job Description  Develop web applications following the client's requirements. Troubleshoot, test, and maintain the frontend design and databases to ensure strong optimization and functionality. Contribute to all phases of the development lifecycle. Develop and deploy new features to facilitate related procedures and tools if necessary. Other tasks assigned by Manager  Qualification  Fresh Graduated and students are welcome to apply BS/MS degree in Computer Science, Information Technology or a related subject Friendly and cooperative character Able to write HTML/CSS code for frontend development Willing to work for the long term.  Working Condition Work Time: 8:00 am – 5:00 pm  Work Day: Mon-Fri  Apply your cv to p.sokunthika@camupjob.com or Telegram 010 418 777",https://linkedin.com/jobs/view/2882340852/?eBP=JOB_SEARCH_ORGANIC&refId=HfK3TIa1FclIkaZR4leKeg%3D%3D&trackingId=x24WOnqULwXVS%2FCzGuhTTQ%3D%3D
87,1/17/2022,Upped Events Inc. ,Full-stack Developer ,Southeast Asia Remote,"Posted by  Filip Risteski  CTO at Upped Events Inc.  Send InMail Before applying, please read this entire description!  We are looking for a developer with at least 3 years of experience in: - Angular + Redux - Ionic (we are on version 5 and using Capacitor and we are asking for somebody with in-depth knowledge here) - JavaScript & TypeScript - NodeJS - Hapi framework - SQL (our SQL queries are directly written in the backend for now) - MySQL database design and administration - Mongo although it's not yet used too much, just for part of the data  The list of technologies utilized is short and we'd like to keep it that way. We develop in Docker, although we have helper scripts and documentation, so no need to know it for now.  Good conversational English is a must, we need to be able to communicate complex sets of logic on a daily basis, but you're free to keep your own hours - the business is based in the US, but the current team is global.  We are a startup SaaS platform for the event management industry. We're growing quickly, but are still relatively small. The software is already well developed, but has a long way to go - you're getting in early, but not at the ground floor - and there are a lot of interesting development projects that you'll be able to work on. If the person stays with us for the long term there might be a relocation option to the US (if desired) as the business grows. We're looking for a real partner here who can help us be successful.  If you've made it this far, thanks for reading and we're excited to meet you! ",https://linkedin.com/jobs/view/2882943562/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=RUUQPdyWKS2g7SuI7QkJxQ%3D%3D&trackingId=rMx%2BTCkvryIOXaL9Nkqx1A%3D%3D&trk=flagship3_search_srp_jobs
88,1/17/2022,"Zilnium co., Ltd ",Software Developer ,"Phnom Penh, Cambodia On-site","Posted by  Sokheng Lim  Recruitment | Employee Engagement | HR Projects at Zillennium Co., Ltd.  Send InMail Responsibilities:  Demonstrate ability to communicate effectively with all levels of employees and management. Use HTML, CSS, JavaScript, OOP (Bootstrap, React.js, PHP, Java, C#, Laravel, Python, Ruby, C/C++ is a plus). OOP design principles. Support AI (Machine learning & Deep learning). Mobile app (IOS/Android). Support in developing company website  Requirements: . Must be a graduate in Information Technology or 1-2 years of experiences. Good in communication. Strong commitment, conscientious and Result oriented. Excitement in supporting big team  How to Apply:  Interested applicants shall send their CV to recruitment@zillennium.com or contact 010 519 333 for more information. Please note that only shortlisted candidates will be contacted. ",https://linkedin.com/jobs/view/2880279005/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=hDqsA0w6u4DfjD0L4iVmVw%3D%3D&trackingId=o20jOP6%2FuFCFI%2FC2g5mhnQ%3D%3D&trk=flagship3_search_srp_jobs
89,1/18/2022,Mango Byte,Web Developer Senior,"Phnom Penh, Cambodia","We are a web development agency based in  Phnom Penh, Cambodia, providing high-quality services to international customers mainly to Japan. This is a start-up company starting with 30 professional engineers built by two Japanese engineers and business professionals. We are eager to develop creative, innovative, cutting-edge technology and businesses such as web service and system, mobile (iOS and Android) application, etc. Any engineers and developers interested in the international-standard business are all welcome.",https://linkedin.com/jobs/view/2879078422/?eBP=JOB_SEARCH_ORGANIC&refId=iS5HMXvCsDAlGyEpemesVg%3D%3D&trackingId=ffeVE%2Fel5smqvXJb3ee5nA%3D%3D
90,1/15/2022,Kelutree,C# Developer,"Phnom Penh, Cambodia","Job Description - Work closely with the product owner and team leader. - Designing and developing web applications including front-end, back-end, web APIs with MVC/WebAPI(.NET Framework/.NET Core) - Work in a team environment with shared code - Disciplined use of source code control and process documentation - Generate requirements documentation and routine tasks SOP. - Communicate with world wide colleagues in English based environment.  + Job Requirements - A degree in Computer Science or related discipline. - At least 1 years working as an IT developer in web technologies and databases. - Solid experience developing Web applications with .NET 4.0 +, C#, ASP.NET, MVC, SQL, MSSQL. - Basic experience with front-end technologies (HTML, CSS, JavaScript, JQuery, Ajax, etc), - Familiarity with using Visual Studio/JetBrains Rider. - Familiarity with using source/version control GIT. - Initiative to work independently, but also able to work effectively with team members.  **JOB BENEFITS** - Salary range from $600.00 to $2,500.00 based on experience and skills. - Junior Developer $600.00 - $1000 - Senior Developer $1000 - 2500$ - Cambodian Public Holiday, Annual Leave(subject to company policy). - Flexible, professional, and international working style and environment at international standard and technology for international business and market. - Twice Bonus in one year ( base on Performance and state of operation ) **Training Materials** Every developer at Kelutree can take services below for free for developing your skills. 1. Shared Udemy Account 2. Shared Pluralsights Account",https://linkedin.com/jobs/view/2870360271/?eBP=JOB_SEARCH_ORGANIC&refId=HfK3TIa1FclIkaZR4leKeg%3D%3D&trackingId=1VBtswYJVvi0uaHhqfn7IA%3D%3D
91,1/8/2022,SKV,Back End Developer(NodeJs),"Vientiane, Laos On-site ","Requirements:  Extensive knowledge of JavaScript, web stacks, libraries, and frameworks. Knowledge of front-end technologies such as HTML5 and CSS3. Superb interpersonal, communication, and collaboration skills. Exceptional analytical and problem-solving aptitude. Great organizational and time management skills. Availability to resolve urgent web application issues outside of business hours. Exceptional problem solving and ability to work independently. Exceptional learning skills. Experience with Relational Databases like MongoDB, MySQL Knowledge of python, golang or blockchain would be an added advantage. Responsibilities: Developing and maintaining all server-side network components. Ensuring optimal performance of the central database and responsiveness to front-end requests. Collaborating with front-end developers on the integration of elements. Developing high-performance applications by writing testable, reusable, and efficient code. Implementing effective security protocols, data protection measures, and storage solutions. Running diagnostic tests, repairing defects, and providing technical support. Documenting Node.js processes, including database schemas, as well as preparing reports. Recommending and implementing improvements to processes and technologies. Keeping informed of advancements in the field of Node.js development. Things are necessary. Good level of English (written and spoken). Attention to detail and proactive spirit. Critical thinking and problem-solving skills. An innate curiosity with a desire to learn, create and explore. CTC: No bar for the right candidate (including accommodation) EXPERIENCE: More than 2 years preferred. We have opportunities for freshers as well.",https://linkedin.com/jobs/view/2855384443/?eBP=JOB_SEARCH_ORGANIC&refId=KcR%2F2VYzuW1qd3kajLTtKg%3D%3D&trackingId=U6jylR16ZEOrLs71D72ZlQ%3D%3D
92,1/8/2022,Edge Delta,"Senior Software Development Engineer, Backend","Vientiane, Laos On-site ","WHAT WE DO:  At Edge Delta, we are introducing the world’s first edge observability platform which allows our customers to analyze their data as it’s created, where it’s created. Embracing the freedom to decouple where you analyze your data from where it’s stored, this unique take on DevOps, Security, and SRE lets you consume and analyze outputs (logs, metrics, events, traces, telemetry) at the source – how we’ve defined the edge.  Our customers escape the constraints and architectural limitations of traditional centralized systems by utilizing our lightweight and ultra-fast agent, , and capabilities. Ultimately, Edge Delta provides the scalability that the market needs, without previous technical or financial limitations - unlocking , and .  We have a fantastic team that is continually motivated by the reception seen in the market, but we are truly in hyper-growth mode and need even more fantastic tech talent! We need people like you on the team in order for us to continue being the category leader.  WHAT YOU'LL DO:  We are looking for a well-rounded Sr. Software Development Engineer to join our Backend team in Turkey. We're seeking a self-starter who is well versed in the latest technologies and industry trends, and who can contribute to projects end-to-end. As an early member of a thriving startup, you'll make a major impact on the process of building something from the ground up. So, we need someone who is excited to collaborate with other engineers, designers, product marketing, and product management team members. In this role, you will have the opportunity to...WHO YOU ARE:  You are a talented software development engineer, with a Bachelor's Degree in Computer Science, Engineering, or related field (Master's or PhD in Computer Science is a plus!). You come with 5+ years of experience in a modern development stack; Experience working with control systems (git), with automated build-and-test frameworks, and with CI/CD tools. You're skilled at developing and operating production systems, as well as designing and developing REST APIs for high volume clients. You are a strong communicator, with the ability to write in English fluently and idiomatically.  In an ideal world, you also bring the following to the table...We are a Series A high growth startup headquartered in , with employees throughout the and In order to keep up with our explosive growth, we recently upgraded our HQ to brand new offices on the 47th floor of Columbia Center. It's a diverse, respectful, fun, and inviting environment--with a bird's eye view of the city, Puget Sound, and Mount Rainier. We're currently in the start-up sweet spot with sufficiently low risk and yet still the potential of massive upside.  We offer, flexibleopportunities, comprehensive covered at 99% for BOTH employees and dependents, and coworkers that...you know. you actually want to work with. In addition to the aforementioned stunning vistas, employees in the Seattle HQ offices can help themselves to...Most importantly--all full-time, salaried employee compensation packages include in the form of stock options.",https://linkedin.com/jobs/view/2867228108/?alternateChannel=search&eBP=JOB_SEARCH_ORGANIC&refId=L1UoVuMwo4Qrb4e14oqg%2BA%3D%3D&trackingId=6SAn1wrGRDX0ttvublPFHA%3D%3D
93,1/14/2022,PanAust,Senior Project Engineer,"Vientiane, Laos Hybrid ","Join a high performing and growing mining company with a portfolio of international operations and projects Diverse and influential role within a strong team, with a substantial studies and technical work program Brisbane corporate office with limited international travel Exciting opportunity to be part of shaping the future of PanAust PanAust Limited is a Brisbane headquartered International mining company, with copper and gold producing mines in Laos, and pre-development and exploration assets in Laos and Papua New Guinea (PNG). This is an opportunity to join a dynamic and integrated technical services team in the Corporate office, working closely with existing operations, new mine development projects, and supporting new business growth opportunities.  The Technical Services team are responsible for technical due diligence of growth opportunities, concept to feasibility studies for mine sustaining and growth projects, life-of-mine and mine closure business planning, defining the mine development strategy and mine operating plan, and governance of high risk technical disciplines. The Technical Services team comprises an internal Principals group covering all major technical disciplines, supporting by an internal senior technical team and consultants.  Our Assets  In Laos, PanAust owns a 90 per cent interest in the Lao-registered company, Phu Bia Mining Limited. The Government of Laos owns the remaining 10 per cent. Phu Bia Mining owns and operates PanAust’s Phu Kham Copper-Gold and Ban Houayxai Gold-Silver Operations. Both operations currently have substantial mine life extension projects in development and plan to develop a new satellite mining operation in 2022. Studies will also be completed for new mine and further life extension opportunities in Laos throughout 2022.  In PNG, PanAust owns the Frieda River Copper-Gold Project. Frieda River is one of the largest known undeveloped copper and gold deposits in the world and offers PanAust excellent potential for the establishment of a world-class, long-life operation.   The Role  Based in our James Street corporate office, you will report to the General Manager – Technical Services, in a highly visible and influential role within the technical services group. The scope of this role is diverse and largely focussed on coordination of large and complex work packages to deliver the substantial technical services scope. Tasks will include work program scheduling, frequent and broad engagement with the broader team, report review and writing, data compilation and review for study packages, facilitating multi-disciplinary meetings, cost estimation and forecasting. Travel to site will be required, although the majority of work will be undertaken in Brisbane. The work scope provides an opportunity to develop into a Study Manager role quickly in addition to other development opportunities within PanAust.  This is an exciting opportunity to have the best of both worlds: site exposure with high performing assets offshore, and all the benefits that a Brisbane corporate office has to offer. As such, it may suit an experienced expatriate keen to return home to Brisbane or for an experienced consultancy engineer looking to join an in-house team where you can be part of shaping the future of PanAust, and see your efforts realised.  Your key responsibilities will include: Maintain the PNA Technical Services work plan current and report on deviations from plan, areas of concern. This will require regular liaison within the Technical Services Team, with the Phu Bia site team, and with external consultants. Formalise minor projects to capture scope, deliverables, work plan and to assist with prioritisation and resourcing. Peer review work completed internally or externally and provide feedback. This could span commercial documentation, work plans, data analysis, reports, etc. Coordinate large and diverse field work and laboratory test work programs to ensure priorities are maintained, and results delivered for input to studies and designs. Perform cost estimation, engineering calculations and generate inputs to support the technical aspects of the business and for input into financial analysis. Provide assistance to a broad range of work scopes, to assist the Technical Services team with peak workloads across the various disciplines. Develop and maintain production and cost related models to support engineering, operational improvement, benchmark analysis and evaluation studies.  To be successful in this role, you will require: A results oriented, energetic, team oriented, and dynamic attitude towards work. Excellent organisational and planning skills, with ability to shift between priorities to meet objectives and deadlines. Relevant tertiary degree qualifications in mining, civil, or process engineering, or a related discipline. Minimum of 7 years industry experience; preferably with experience in large technical work programs or studies, operational improvement, experience with an Engineering firm, and mine site based operational experience. Demonstrated proficiency in a wide range of project engineering tasks. Proficient user of MS Office software (Excel, Word, PowerPoint, Project).  PanAust offers a diverse range of career challenges and growth opportunities, as well as a competitive salary package for the right candidate. As an employer who values diversity, we encourage women to apply for all available positions. You must have the right to live and work in Australia to apply for this job.",https://linkedin.com/jobs/view/2863107149/?eBP=JOB_SEARCH_ORGANIC&refId=udWZ1fsnVOMPrWp3tXfBfA%3D%3D&trackingId=H1kopPnEFcrFyO3SQdiWgA%3D%3D
94,1/14/2022,PanAust,Senior Mine Planning Engineer,"Vientiane, Laos (On-site)","Reporting to the Mine Planning Superintendent, you will focus on the delivery of optimum mining schedule and earthwork designs at the Phu Kham Copper – Gold Mine. This will be achieved through efficient utilisation of mining equipment and upkeep of mine.  Although this role has no direct reports, you will be required to provide strong technical support, coaching and mentoring to the relatively inexperienced, but very keen and willing, local Lao workforce. Your outstanding leadership and coaching skills will be critical to the ongoing development and performance of the relatively young, but very keen and willing, local Lao workforce. This is an excellent opportunity to really make a difference.  Your key responsibilities will include: Preparation of medium-term, budget and LOM mine plans, designs, and schedules that are well aligned with company long-term strategies and targets Building all necessary components to run a good and reliable mining schedule (i.e., pit stages, production profile assumptions, fleet capacities) and Drill and Blast Processes Continue to develop and refine of mine planning and design policies, standards, and procedures specific to PKM operations Training of graduate and junior mining engineers Maintenance of and further development of tools for the measurement of planning performance and plan compliances across all aspects of the business To be successful in this role, you will require: A degree qualification in Mining Engineering with considerable experience as a senior engineer in open cut operations Strong planning and analytical skills The ability of effectively communicate to all levels of the organizational hierarchy Expertise in Surpac, MineSched software is an advantage The ability to think outside the box Highly motivated, self-driven and an excellent team player Good leadership ability, with a commitment to developing our National employees Unwavering commitment to safety   Benefits  We offer a competitive remuneration packaging including bonus incentive, medical and insurance cover, 25 days annual leave and more. This role is offered on a Residential basis (Residential preferred) or potentially Fly in Fly out basis. Our Residential option includes a great lifestyle, annual flight allowance and potential tax advantages. Our FIFO option includes transport to and from site provided by the company and 1.5 days of travel in company time.",https://linkedin.com/jobs/view/2861412597/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=udWZ1fsnVOMPrWp3tXfBfA%3D%3D&trackingId=MuCHy7aWX3QI%2FrM13aHIDA%3D%3D&trk=flagship3_search_srp_jobs
